participant.id_in_session,participant_code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,round_number,player.series_round,player.session_name,condition,player.block_order,player.trade_payoff,player.payable_round,data_available,pay_for_data,player.ack_brokerage_fee,round_type,investment_amount,return_forecast,forecast_confidence,belief_informative,belief_confidence,realized_return,informative,investment_payoff,cumulative_bonuses,round_payoff,player.self_assesment,group.id_in_subsession,subsession.round_number,subsession.training,session_code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,treated,paid_round
5,47cbw4kl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:07.882773,1,,,141.4,5,,112.03,16,3,,treatment,,0.0,10,1,1.0,,paid_data,95.0,25.0,3.0,1.0,4.0,16.8775714200622,1.0,111.03,14.0,112.03,,1,16,0,9vfoiax5,,,,,0,1,1
6,w1hg4dq2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.230442,1,,,121.45,6,,100.96,16,15,,treatment,,0.0,18,1,0.0,,free_data,5.0,8.0,3.0,0.0,3.0,-0.723989516491677,0.0,99.96,14.0,100.96,,1,16,0,9vfoiax5,,,,,0,1,0
7,2am1bt7m,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.487174,1,,,118.16,7,,99.52,16,7,,treatment,,0.0,14,0,0.0,,paid_data,10.0,22.0,4.0,,,-4.77007384032043,1.0,99.52,9.0,99.52,,1,16,0,9vfoiax5,,,,,0,1,1
8,f0dtgw15,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.729020,1,,,129.55,8,,98.23,16,5,,treatment,,0.0,5,1,1.0,,free_data,25.0,5.0,4.0,1.0,4.0,-11.0647641062684,1.0,97.23,15.0,98.23,,1,16,0,9vfoiax5,,,,,0,1,0
9,gtr4o4u4,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.330479,1,,,126.75,9,,95.82,16,15,,treatment,,0.0,3,1,1.0,,paid_data,25.0,15.0,2.0,0.0,4.0,-0.723989516491677,0.0,94.82,22.0,95.82,,1,16,0,9vfoiax5,,,,,0,1,1
10,edlvyy4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.368408,1,,,131.35,10,,95.88,16,14,,treatment,,0.0,6,1,1.0,,paid_data,15.0,-5.0,3.0,1.0,3.0,5.87642608043333,0.0,95.88,16.0,95.88,,1,16,0,9vfoiax5,,,,,0,1,1
11,454urtzl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.375937,1,,,149.46,11,,91.47,16,7,,treatment,,0.0,8,1,1.0,,paid_data,95.0,6.0,3.0,1.0,5.0,-4.77007384032043,1.0,90.47,12.0,91.47,,1,16,0,9vfoiax5,,,,,0,1,1
12,y7r9sa4u,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.658299,1,,,119.6,12,,112.13,16,4,,treatment,,0.0,15,1,1.0,,paid_data,95.0,23.0,3.0,1.0,3.0,16.9752110267725,1.0,111.13,10.0,112.13,,1,16,0,9vfoiax5,,,,,0,1,1
13,pm665xdw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.667922,1,,,125.96,13,,105.61,16,13,,treatment,,0.0,16,1,1.0,,paid_data,70.0,17.0,2.0,1.0,4.0,12.2928746925969,1.0,103.61,11.0,105.61,,1,16,0,9vfoiax5,,,,,0,1,1
14,qgszrtu9,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.147052,1,,,121.99,14,,99.89,16,5,,treatment,,0.0,3,1,1.0,,free_data,10.0,10.0,3.0,1.0,4.0,-11.0647641062684,1.0,98.89,11.0,99.89,,1,16,0,9vfoiax5,,,,,0,1,0
15,0z4ddbix,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.337225,1,,,143.86,15,,96.18,16,14,,treatment,,0.0,10,1,1.0,,paid_data,20.0,-20.0,5.0,1.0,5.0,5.87642608043333,0.0,96.18,6.0,96.18,,1,16,0,9vfoiax5,,,,,0,1,1
16,t6rthajw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:12.015053,1,,,132.66,16,,96.42,16,7,,treatment,,0.0,10,1,1.0,,free_data,75.0,15.0,1.0,0.0,2.0,-4.77007384032043,1.0,96.42,9.0,96.42,,1,16,0,9vfoiax5,,,,,0,1,0
17,wel7w6gg,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:13.709515,1,,,155.98,17,,102.63,16,16,,treatment,,0.0,18,1,1.0,,free_data,10.0,5.0,4.0,1.0,4.0,6.32159774566318,1.0,100.63,15.0,102.63,,1,16,0,9vfoiax5,,,,,0,1,0
18,u4dpd5wy,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:14.397432,1,,,122.85,18,,99.34,16,5,,treatment,,0.0,14,1,1.0,,free_data,15.0,0.0,2.0,1.0,3.0,-11.0647641062684,1.0,98.34,16.0,99.34,,1,16,0,9vfoiax5,,,,,0,1,0
19,y3uiqp3t,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:14.803975,1,,,133.98,19,,118.88,16,3,,treatment,,0.0,16,1,1.0,,free_data,100.0,20.0,5.0,1.0,5.0,16.8775714200622,1.0,116.88,10.0,118.88,,1,16,0,9vfoiax5,,,,,0,1,0
20,atqtlu6a,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:15.002851,1,,,126.01,20,,95.38,16,15,,treatment,,0.0,14,1,1.0,,paid_data,85.0,20.0,4.0,0.0,4.0,-0.723989516491677,0.0,94.38,17.0,95.38,,1,16,0,9vfoiax5,,,,,0,1,1
21,cuq5iz33,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:15.286301,1,,,111.24,21,,122.81,16,19,,treatment,,0.0,15,1,1.0,,free_data,80.0,24.0,3.0,1.0,3.0,27.2611152781865,0.0,121.81,6.0,122.81,,1,16,0,9vfoiax5,,,,,0,1,0
22,4yux8e22,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:16.409415,1,,,121.61,22,,102.86,16,10,,treatment,,0.0,16,1,0.0,,free_data,10.0,20.0,5.0,1.0,5.0,28.6089312735897,0.0,102.86,11.0,102.86,,1,16,0,9vfoiax5,,,,,0,1,0
23,f291tr7u,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:17.330849,1,,,136.85,23,,108.68,16,13,,treatment,,0.0,4,1,1.0,,paid_data,95.0,17.0,3.0,1.0,3.0,12.2928746925969,1.0,106.68,17.0,108.68,,1,16,0,9vfoiax5,,,,,0,1,1
24,w3cukoe0,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:23.181196,1,,,123.6,24,,96.0,16,7,,treatment,,0.0,17,1,1.0,,paid_data,0.0,0.0,5.0,0.0,5.0,-4.77007384032043,1.0,95.0,15.0,96.0,,1,16,0,9vfoiax5,,,,,0,1,1
26,4zd5ned9,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:26.439460,1,,,135.3,26,,112.2,16,6,,treatment,,0.0,16,1,1.0,,free_data,50.0,12.0,4.0,0.0,5.0,22.4078126217597,0.0,111.2,14.0,112.2,,1,16,0,9vfoiax5,,,,,0,1,0
27,mknb67le,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:27.321536,1,,,130.06,27,,97.43,16,10,,treatment,,0.0,15,1,1.0,,paid_data,5.0,20.0,2.0,0.0,4.0,28.6089312735897,0.0,96.43,18.0,97.43,,1,16,0,9vfoiax5,,,,,0,1,1
28,sp03734d,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:30.219444,1,,,128.17,28,,108.07,16,9,,treatment,,0.0,13,1,1.0,,free_data,25.0,22.0,4.0,1.0,5.0,24.2659454381039,1.0,106.07,14.0,108.07,,1,16,0,9vfoiax5,,,,,0,1,0
29,m7hitpc7,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:32.107936,1,,,139.39,29,,105.83,16,13,,treatment,,0.0,15,1,1.0,,paid_data,80.0,14.0,3.0,0.0,2.0,12.2928746925969,1.0,104.83,16.0,105.83,,1,16,0,9vfoiax5,,,,,0,1,1
30,92y585sb,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:32.444838,1,,,122.81,30,,128.18,16,10,,treatment,,0.0,6,1,1.0,,free_data,95.0,14.0,4.0,0.0,5.0,28.6089312735897,0.0,127.18,17.0,128.18,,1,16,0,9vfoiax5,,,,,0,1,0
31,ki9t1ots,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:33.838151,1,,,113.81,31,,94.93,16,15,,treatment,,0.0,19,1,1.0,,paid_data,10.0,8.0,3.0,1.0,3.0,-0.723989516491677,0.0,94.93,10.0,94.93,,1,16,0,9vfoiax5,,,,,0,1,1
32,8ygvklh3,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:35.859366,1,,,149.01,32,,107.32,16,16,,treatment,,0.0,17,1,1.0,,free_data,100.0,-4.0,5.0,1.0,5.0,6.32159774566318,1.0,106.32,12.0,107.32,,1,16,0,9vfoiax5,,,,,0,1,0
33,j6pfvo4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:41.745324,1,,,129.0,33,,102.72,16,6,,treatment,,0.0,13,1,1.0,,paid_data,30.0,15.0,3.0,0.0,2.0,22.4078126217597,0.0,101.72,14.0,102.72,,1,16,0,9vfoiax5,,,,,0,1,1
34,mrwqmc94,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:49.104405,1,,,140.54,34,,96.0,16,6,,treatment,,0.0,8,1,1.0,,paid_data,0.0,7.0,2.0,0.0,5.0,22.4078126217597,0.0,95.0,16.0,96.0,,1,16,0,9vfoiax5,,,,,0,1,1
35,8lotxa0v,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:04.989442,1,,,142.84,35,,96.42,16,7,,treatment,,0.0,19,0,0.0,,paid_data,75.0,13.0,3.0,,,-4.77007384032043,1.0,96.42,6.0,96.42,,1,16,0,9vfoiax5,,,,,0,1,1
36,zy0t07g5,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:06.605976,1,,,137.36,36,,121.9,16,19,,treatment,,0.0,6,1,1.0,,paid_data,95.0,10.0,2.0,0.0,5.0,27.2611152781865,0.0,120.9,12.0,121.9,,1,16,0,9vfoiax5,,,,,0,1,1
37,zs0yllk7,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:16.492104,1,,,113.91,37,,130.38,16,12,,treatment,,0.0,3,1,1.0,,free_data,100.0,24.0,1.0,0.0,1.0,30.3829281992374,1.0,130.38,11.0,130.38,,1,16,0,9vfoiax5,,,,,0,1,0
38,9ozs75r2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:56.656898,1,,,107.53,38,,99.64,16,15,,treatment,,0.0,19,1,1.0,,free_data,50.0,25.0,4.0,1.0,4.0,-0.723989516491677,0.0,99.64,7.0,99.64,,1,16,0,9vfoiax5,,,,,0,1,0
39,nn4f2puj,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:14:35.491322,1,,,117.76,39,,111.19,16,12,,treatment,,0.0,14,1,1.0,,paid_data,50.0,20.0,3.0,1.0,3.0,30.3829281992374,1.0,110.19,11.0,111.19,,1,16,0,9vfoiax5,,,,,0,1,1
2,ttbhrq7x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:02.785387,1,,,125.21,2,,103.43,17,9,,treatment,,0.0,10,1,1.0,,free_data,10.0,8.0,3.0,1.0,4.0,24.2659454381039,1.0,102.43,14.0,103.43,,1,17,0,9vfoiax5,,,,,0,1,0
3,h6ra9n61,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:04.680764,1,,,144.01,3,,137.66,17,11,,treatment,,0.0,8,0,0.0,,paid_data,100.0,16.0,5.0,,,37.6588629338984,0.0,137.66,12.0,137.66,,1,17,0,9vfoiax5,,,,,0,1,1
4,4tucoz6l,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:07.603497,1,,,119.79,4,,110.65,17,8,,treatment,,0.0,6,1,0.0,,free_data,50.0,23.0,3.0,1.0,3.0,19.2982240105404,0.0,109.65,13.0,110.65,,1,17,0,9vfoiax5,,,,,0,1,0
5,47cbw4kl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:07.882773,1,,,141.4,5,,112.13,17,4,,treatment,,0.0,10,1,1.0,,paid_data,95.0,29.0,3.0,1.0,4.0,16.9752110267725,1.0,111.13,15.0,112.13,,1,17,0,9vfoiax5,,,,,0,1,1
6,w1hg4dq2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.230442,1,,,121.45,6,,100.56,17,20,,treatment,,0.0,18,1,0.0,,free_data,5.0,0.7,2.0,1.0,4.0,-8.79848578409706,1.0,99.56,15.0,100.56,,1,17,0,9vfoiax5,,,,,0,1,0
7,2am1bt7m,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.487174,1,,,118.16,7,,103.86,17,10,,treatment,,0.0,14,1,0.0,,free_data,10.0,17.0,3.0,0.0,4.0,28.6089312735897,0.0,102.86,10.0,103.86,,1,17,0,9vfoiax5,,,,,0,1,0
8,f0dtgw15,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.729020,1,,,129.55,8,,113.33,17,8,,treatment,,0.0,5,1,1.0,,paid_data,95.0,25.0,4.0,1.0,4.0,19.2982240105404,0.0,113.33,15.0,113.33,,1,17,0,9vfoiax5,,,,,0,1,1
9,gtr4o4u4,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.330479,1,,,126.75,9,,120.08,17,19,,treatment,,0.0,3,1,1.0,,free_data,70.0,15.0,2.0,0.0,4.0,27.2611152781865,0.0,119.08,23.0,120.08,,1,17,0,9vfoiax5,,,,,0,1,0
10,edlvyy4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.368408,1,,,131.35,10,,97.26,17,16,,treatment,,0.0,6,1,1.0,,paid_data,20.0,0.0,3.0,1.0,3.0,6.32159774566318,1.0,96.26,17.0,97.26,,1,17,0,9vfoiax5,,,,,0,1,1
11,454urtzl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.375937,1,,,149.46,11,,101.0,17,6,,treatment,,0.0,8,1,1.0,,free_data,0.0,-2.0,3.0,0.0,5.0,22.4078126217597,0.0,100.0,13.0,101.0,,1,17,0,9vfoiax5,,,,,0,1,0
12,y7r9sa4u,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.658299,1,,,119.6,12,,118.88,17,3,,treatment,,0.0,15,1,1.0,,free_data,100.0,17.0,2.0,1.0,5.0,16.8775714200622,1.0,116.88,12.0,118.88,,1,17,0,9vfoiax5,,,,,0,1,0
13,pm665xdw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.667922,1,,,125.96,13,,105.44,17,3,,treatment,,0.0,16,1,1.0,,paid_data,50.0,20.0,3.0,1.0,4.0,16.8775714200622,1.0,103.44,13.0,105.44,,1,17,0,9vfoiax5,,,,,0,1,1
14,qgszrtu9,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.147052,1,,,121.99,14,,101.58,17,16,,treatment,,0.0,3,0,0.0,,paid_data,25.0,23.0,5.0,,,6.32159774566318,1.0,101.58,11.0,101.58,,1,17,0,9vfoiax5,,,,,0,1,1
15,0z4ddbix,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.337225,1,,,143.86,15,,98.53,17,3,,treatment,,0.0,10,1,1.0,,paid_data,15.0,6.0,5.0,1.0,5.0,16.8775714200622,1.0,97.53,7.0,98.53,,1,17,0,9vfoiax5,,,,,0,1,1
16,t6rthajw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:12.015053,1,,,132.66,16,,97.88,17,14,,treatment,,0.0,10,1,1.0,,paid_data,15.0,2.0,2.0,0.0,1.0,5.87642608043333,0.0,95.88,11.0,97.88,,1,17,0,9vfoiax5,,,,,0,1,1
17,wel7w6gg,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:13.709515,1,,,155.98,17,,95.93,17,15,,treatment,,0.0,18,1,1.0,,paid_data,10.0,5.0,4.0,0.0,4.0,-0.723989516491677,0.0,94.93,16.0,95.93,,1,17,0,9vfoiax5,,,,,0,1,1
18,u4dpd5wy,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:14.397432,1,,,122.85,18,,117.81,17,19,,treatment,,0.0,14,1,1.0,,paid_data,80.0,20.0,2.0,0.0,4.0,27.2611152781865,0.0,116.81,17.0,117.81,,1,17,0,9vfoiax5,,,,,0,1,1
19,y3uiqp3t,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:14.803975,1,,,133.98,19,,92.42,17,7,,treatment,,0.0,16,1,1.0,,paid_data,75.0,15.0,5.0,1.0,5.0,-4.77007384032043,1.0,91.42,11.0,92.42,,1,17,0,9vfoiax5,,,,,0,1,1
20,atqtlu6a,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:15.002851,1,,,126.01,20,,115.75,17,17,,treatment,,0.0,14,1,1.0,,free_data,60.0,20.0,2.0,0.0,4.0,22.9090225541578,0.0,113.75,19.0,115.75,,1,17,0,9vfoiax5,,,,,0,1,0
21,cuq5iz33,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:15.286301,1,,,111.24,21,,113.33,17,17,,treatment,,0.0,15,1,1.0,,paid_data,80.0,32.0,3.0,1.0,3.0,22.9090225541578,0.0,113.33,6.0,113.33,,1,17,0,9vfoiax5,,,,,0,1,1
22,4yux8e22,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:16.409415,1,,,121.61,22,,105.48,17,6,,treatment,,0.0,16,0,0.0,,paid_data,20.0,20.0,5.0,,,22.4078126217597,0.0,104.48,12.0,105.48,,1,17,0,9vfoiax5,,,,,0,1,1
23,f291tr7u,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:17.330849,1,,,136.85,23,,123.41,17,6,,treatment,,0.0,4,1,1.0,,free_data,100.0,10.0,3.0,0.0,3.0,22.4078126217597,0.0,122.41,18.0,123.41,,1,17,0,9vfoiax5,,,,,0,1,0
24,w3cukoe0,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:23.181196,1,,,123.6,24,,101.0,17,20,,treatment,,0.0,17,1,1.0,,free_data,0.0,-15.0,5.0,1.0,5.0,-8.79848578409706,1.0,100.0,16.0,101.0,,1,17,0,9vfoiax5,,,,,0,1,0
26,4zd5ned9,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:26.439460,1,,,135.3,26,,110.43,17,4,,treatment,,0.0,16,1,1.0,,paid_data,85.0,27.0,4.0,1.0,4.0,16.9752110267725,1.0,109.43,15.0,110.43,,1,17,0,9vfoiax5,,,,,0,1,1
27,mknb67le,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:27.321536,1,,,130.06,27,,100.96,17,15,,treatment,,0.0,15,1,1.0,,free_data,5.0,20.0,2.0,0.0,4.0,-0.723989516491677,0.0,99.96,19.0,100.96,,1,17,0,9vfoiax5,,,,,0,1,0
28,sp03734d,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:30.219444,1,,,128.17,28,,101.95,17,16,,treatment,,0.0,13,1,1.0,,free_data,15.0,-10.0,3.0,1.0,4.0,6.32159774566318,1.0,100.95,15.0,101.95,,1,17,0,9vfoiax5,,,,,0,1,0
29,m7hitpc7,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:32.107936,1,,,139.39,29,,98.94,17,14,,treatment,,0.0,15,1,1.0,,paid_data,50.0,12.0,4.0,0.0,5.0,5.87642608043333,0.0,97.94,17.0,98.94,,1,17,0,9vfoiax5,,,,,0,1,1
30,92y585sb,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:32.444838,1,,,122.81,30,,112.83,17,18,,treatment,,0.0,6,1,1.0,,paid_data,88.0,20.0,3.0,0.0,5.0,17.9942787562462,0.0,110.83,19.0,112.83,,1,17,0,9vfoiax5,,,,,0,1,1
31,ki9t1ots,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:33.838151,1,,,113.81,31,,100.9,17,18,,treatment,,0.0,19,0,0.0,,paid_data,5.0,-4.0,3.0,,,17.9942787562462,0.0,100.9,10.0,100.9,,1,17,0,9vfoiax5,,,,,0,1,1
32,8ygvklh3,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:35.859366,1,,,149.01,32,,128.26,17,19,,treatment,,0.0,17,1,0.0,,free_data,100.0,17.0,4.0,0.0,4.0,27.2611152781865,0.0,127.26,13.0,128.26,,1,17,0,9vfoiax5,,,,,0,1,0
33,j6pfvo4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:41.745324,1,,,129.0,33,,99.28,17,7,,treatment,,0.0,13,1,1.0,,free_data,15.0,11.0,2.0,0.0,3.0,-4.77007384032043,1.0,99.28,14.0,99.28,,1,17,0,9vfoiax5,,,,,0,1,0
34,mrwqmc94,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:49.104405,1,,,140.54,34,,107.06,17,13,,treatment,,0.0,8,1,1.0,,paid_data,90.0,25.0,4.0,1.0,5.0,12.2928746925969,1.0,106.06,17.0,107.06,,1,17,0,9vfoiax5,,,,,0,1,1
35,8lotxa0v,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:04.989442,1,,,142.84,35,,117.18,17,17,,treatment,,0.0,19,0,0.0,,paid_data,75.0,13.0,3.0,,,22.9090225541578,0.0,117.18,6.0,117.18,,1,17,0,9vfoiax5,,,,,0,1,1
36,zy0t07g5,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:05:06.605976,1,,,137.36,36,,85.49,17,5,,treatment,,0.0,6,1,1.0,,paid_data,95.0,5.0,3.0,1.0,4.0,-11.0647641062684,1.0,84.49,13.0,85.49,,1,17,0,9vfoiax5,,,,,0,1,1
37,zs0yllk7,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:16.492104,1,,,113.91,37,,101.01,17,16,,treatment,,0.0,3,1,1.0,,paid_data,95.0,25.0,1.0,0.0,1.0,6.32159774566318,1.0,101.01,11.0,101.01,,1,17,0,9vfoiax5,,,,,0,1,1
38,9ozs75r2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:07:56.656898,1,,,107.53,38,,117.19,17,12,,treatment,,0.0,19,1,1.0,,free_data,50.0,30.0,3.0,1.0,4.0,30.3829281992374,1.0,115.19,9.0,117.19,,1,17,0,9vfoiax5,,,,,0,1,0
39,nn4f2puj,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:14:35.491322,1,,,117.76,39,,108.63,17,19,,treatment,,0.0,14,1,1.0,,paid_data,50.0,16.0,3.0,1.0,3.0,27.2611152781865,0.0,108.63,11.0,108.63,,1,17,0,9vfoiax5,,,,,0,1,1
2,ttbhrq7x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:02.785387,1,,,125.21,2,,101.0,18,6,,treatment,,0.0,10,1,1.0,,free_data,0.0,-5.0,2.0,0.0,4.0,22.4078126217597,0.0,100.0,15.0,101.0,,1,18,0,9vfoiax5,,,,,0,1,0
3,h6ra9n61,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:04.680764,1,,,144.01,3,,88.94,18,5,,treatment,,0.0,8,0,0.0,,paid_data,100.0,13.0,2.0,,,-11.0647641062684,1.0,88.94,12.0,88.94,,1,18,0,9vfoiax5,,,,,0,1,1
4,4tucoz6l,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:07.603497,1,,,119.79,4,,102.86,18,10,,treatment,,0.0,6,1,0.0,,free_data,10.0,9.0,3.0,1.0,3.0,28.6089312735897,0.0,102.86,13.0,102.86,,1,18,0,9vfoiax5,,,,,0,1,0
5,47cbw4kl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:07.882773,1,,,141.4,5,,121.3,18,8,,treatment,,0.0,10,1,0.0,,free_data,100.0,16.0,1.0,0.0,3.0,19.2982240105404,0.0,119.3,17.0,121.3,,1,18,0,9vfoiax5,,,,,0,1,0
6,w1hg4dq2,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.230442,1,,,121.45,6,,100.85,18,4,,treatment,,0.0,18,0,0.0,,paid_data,5.0,22.0,3.0,,,16.9752110267725,1.0,100.85,15.0,100.85,,1,18,0,9vfoiax5,,,,,0,1,1
7,2am1bt7m,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.487174,1,,,118.16,7,,99.89,18,5,,treatment,,0.0,14,1,0.0,,free_data,10.0,12.0,4.0,1.0,4.0,-11.0647641062684,1.0,98.89,11.0,99.89,,1,18,0,9vfoiax5,,,,,0,1,0
8,f0dtgw15,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:08.729020,1,,,129.55,8,,97.0,18,14,,treatment,,0.0,5,1,1.0,,paid_data,0.0,5.0,4.0,0.0,4.0,5.87642608043333,0.0,95.0,17.0,97.0,,1,18,0,9vfoiax5,,,,,0,1,1
9,gtr4o4u4,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.330479,1,,,126.75,9,,103.26,18,16,,treatment,,0.0,3,1,1.0,,free_data,20.0,5.0,3.0,1.0,3.0,6.32159774566318,1.0,101.26,25.0,103.26,,1,18,0,9vfoiax5,,,,,0,1,0
10,edlvyy4x,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.368408,1,,,131.35,10,,106.72,18,10,,treatment,,0.0,6,1,1.0,,free_data,20.0,10.0,3.0,0.0,3.0,28.6089312735897,0.0,105.72,18.0,106.72,,1,18,0,9vfoiax5,,,,,0,1,0
11,454urtzl,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:09.375937,1,,,149.46,11,,126.27,18,9,,treatment,,0.0,8,1,1.0,,free_data,100.0,22.0,5.0,1.0,5.0,24.2659454381039,1.0,124.27,15.0,126.27,,1,18,0,9vfoiax5,,,,,0,1,0
12,y7r9sa4u,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.658299,1,,,119.6,12,,119.05,18,9,,treatment,,0.0,15,1,1.0,,paid_data,95.0,16.0,2.0,1.0,3.0,24.2659454381039,1.0,118.05,13.0,119.05,,1,18,0,9vfoiax5,,,,,0,1,1
13,pm665xdw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:10.667922,1,,,125.96,13,,100.48,18,6,,treatment,,0.0,16,1,1.0,,paid_data,20.0,8.0,1.0,0.0,1.0,22.4078126217597,0.0,99.48,14.0,100.48,,1,18,0,9vfoiax5,,,,,0,1,1
14,qgszrtu9,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.147052,1,,,121.99,14,,100.24,18,4,,treatment,,0.0,3,1,1.0,,paid_data,25.0,26.0,5.0,1.0,5.0,16.9752110267725,1.0,99.24,12.0,100.24,,1,18,0,9vfoiax5,,,,,0,1,1
15,0z4ddbix,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:11.337225,1,,,143.86,15,,131.38,18,12,,treatment,,0.0,10,1,1.0,,free_data,100.0,15.0,5.0,1.0,5.0,30.3829281992374,1.0,130.38,8.0,131.38,,1,18,0,9vfoiax5,,,,,0,1,0
16,t6rthajw,,0,71,70,post_exp,FinalForProlific,2026-08-24 19:04:12.015053,1,,,132.66,16,,110.31,18,17,,treatment,,0.0,10,1,1.0,,free_data,45.0,17.0,2.0,1.0,2.0,22.9090225541578,0.0,110.31,11.0,110.31,,1,18,0,9vfoiax5,,,,,0,1,0
