session_code,participant_code,offer_price,transaction_price,discount,purchased,last_return,last_imbalance,informative,belief_informative,belief_confidence,return_forecast,forecast_confidence,investment_amount,age,gender,education,finance_course,fin_literacy_score
cbctgbhm,re2yk1fb,10,6,4,0.0,15.6552619854883,-10.6145146455845,0,,,20.0,3.0,50.0,51.0,male,graduate,0.0,3.0
cbctgbhm,qn8wv72j,15,6,9,1.0,15.6552619854883,-10.6145146455845,0,1.0,3.0,14.0,3.0,6.0,33.0,female,bachelor,0.0,3.0
cbctgbhm,pq7jn4fu,15,9,6,0.0,15.6552619854883,-10.6145146455845,0,,,-10.0,1.0,0.0,47.0,male,bachelor,0.0,3.0
cbctgbhm,tug0bkfl,5,0,5,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,5.0,3.0,30.0,46.0,male,graduate,0.0,3.0
cbctgbhm,zeg0ta0e,10,0,10,1.0,15.1098174886843,-18.5046274258981,1,1.0,5.0,10.0,3.0,20.0,29.0,female,highschool,0.0,3.0
cbctgbhm,byf9l4iu,15,0,15,1.0,14.5282644745692,7.35487993020429,1,1.0,4.0,0.0,4.0,0.0,40.0,male,graduate,0.0,3.0
cbctgbhm,tnnih4wr,5,0,5,1.0,14.5282644745692,7.35487993020429,1,1.0,3.0,16.0,3.0,30.0,25.0,female,bachelor,0.0,3.0
cbctgbhm,1u9cci57,15,0,15,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,15.0,4.0,30.0,29.0,female,bachelor,1.0,3.0
cbctgbhm,dbhtp5d1,5,3,2,1.0,15.6552619854883,-10.6145146455845,0,0.0,3.0,2.0,3.0,50.0,21.0,male,highschool,0.0,3.0
cbctgbhm,wr3thpxz,10,3,7,1.0,15.3352032889933,8.30613918663683,0,1.0,4.0,15.0,4.0,97.0,47.0,male,graduate,0.0,3.0
cbctgbhm,nbagv9ir,10,6,4,1.0,14.5282644745692,7.35487993020429,1,1.0,3.0,30.0,3.0,94.0,37.0,male,graduate,0.0,3.0
cbctgbhm,yogr6tc4,15,6,9,0.0,15.3352032889933,8.30613918663683,0,,,10.0,3.0,25.0,31.0,male,graduate,1.0,3.0
cbctgbhm,zubr0v7h,15,9,6,1.0,15.3352032889933,8.30613918663683,0,1.0,5.0,20.0,5.0,20.0,36.0,female,highschool,0.0,3.0
cbctgbhm,s86gklp9,5,0,5,0.0,15.6552619854883,-10.6145146455845,0,,,11.0,1.0,30.0,53.0,female,highschool,0.0,3.0
cbctgbhm,li6wzwqr,15,0,15,1.0,15.6552619854883,-10.6145146455845,0,1.0,3.0,13.0,3.0,47.0,51.0,male,bachelor,1.0,3.0
cbctgbhm,w9xvh38y,5,0,5,1.0,15.6552619854883,-10.6145146455845,0,0.0,4.0,15.0,2.0,50.0,27.0,female,bachelor,0.0,3.0
cbctgbhm,sw41xdqf,10,0,10,1.0,15.3352032889933,8.30613918663683,0,1.0,5.0,40.0,4.0,40.0,44.0,female,graduate,1.0,3.0
cbctgbhm,e7xjqfjj,15,0,15,0.0,14.5282644745692,7.35487993020429,1,,,8.0,3.0,20.0,46.0,male,graduate,1.0,3.0
cbctgbhm,h6otwz1m,5,3,2,1.0,15.3352032889933,8.30613918663683,0,1.0,4.0,20.0,3.0,50.0,45.0,female,graduate,0.0,3.0
cbctgbhm,lopzzuhb,10,3,7,0.0,14.5282644745692,7.35487993020429,1,,,20.0,4.0,80.0,37.0,female,graduate,0.0,3.0
cbctgbhm,z3kf7hvu,15,3,12,1.0,15.6552619854883,-10.6145146455845,0,1.0,4.0,12.0,3.0,35.0,21.0,female,bachelor,1.0,3.0
cbctgbhm,w1vca42u,10,6,4,1.0,14.5282644745692,7.35487993020429,1,0.0,4.0,15.0,3.0,40.0,50.0,male,bachelor,0.0,3.0
cbctgbhm,5ggghdo5,15,9,6,0.0,15.3352032889933,8.30613918663683,0,,,-10.0,2.0,10.0,24.0,male,bachelor,0.0,3.0
cbctgbhm,4sv556lw,5,0,5,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,-11.0,5.0,0.0,35.0,male,bachelor,0.0,3.0
cbctgbhm,xcq2664n,10,0,10,1.0,15.6552619854883,-10.6145146455845,0,0.0,5.0,22.0,2.0,100.0,30.0,male,bachelor,1.0,3.0
cbctgbhm,rvls5041,15,0,15,1.0,15.1098174886843,-18.5046274258981,1,1.0,5.0,-20.0,4.0,0.0,49.0,male,bachelor,0.0,3.0
cbctgbhm,ahqpipht,5,0,5,1.0,15.3352032889933,8.30613918663683,0,1.0,4.0,30.0,3.0,40.0,63.0,male,graduate,1.0,3.0
cbctgbhm,iq6bciuh,10,0,10,0.0,15.6552619854883,-10.6145146455845,0,,,15.0,4.0,10.0,43.0,male,bachelor,0.0,3.0
cbctgbhm,vqrcm55d,15,0,15,1.0,15.3352032889933,8.30613918663683,0,1.0,4.0,25.0,4.0,100.0,34.0,male,bachelor,1.0,3.0
cbctgbhm,x6j6er23,5,3,2,1.0,14.5282644745692,7.35487993020429,1,1.0,4.0,25.0,3.0,50.0,25.0,female,some_college,0.0,3.0
cbctgbhm,e36n3twn,10,3,7,1.0,15.1098174886843,-18.5046274258981,1,1.0,5.0,0.0,4.0,0.0,57.0,male,bachelor,0.0,3.0
cbctgbhm,y9uxyk6n,15,3,12,0.0,15.3352032889933,8.30613918663683,0,,,20.0,3.0,50.0,27.0,other,bachelor,1.0,3.0
cbctgbhm,z46pjrzh,10,6,4,0.0,15.3352032889933,8.30613918663683,0,,,20.0,3.0,30.0,34.0,male,graduate,1.0,3.0
cbctgbhm,v65upjyc,15,6,9,0.0,15.1098174886843,-18.5046274258981,1,,,50.0,4.0,45.0,25.0,female,graduate,0.0,2.0
cbctgbhm,3gtsrbrn,15,9,6,1.0,14.5282644745692,7.35487993020429,1,1.0,5.0,21.0,4.0,65.0,28.0,male,bachelor,0.0,2.0
cbctgbhm,jbnri4q8,5,0,5,1.0,15.1098174886843,-18.5046274258981,1,0.0,3.0,9.0,2.0,40.0,36.0,male,bachelor,0.0,3.0
cbctgbhm,jnixi9h4,10,0,10,1.0,15.6552619854883,-10.6145146455845,0,1.0,5.0,50.0,5.0,50.0,25.0,male,highschool,0.0,2.0
cbctgbhm,yqbir86p,15,0,15,0.0,15.1098174886843,-18.5046274258981,1,,,6.0,4.0,85.0,33.0,male,bachelor,1.0,3.0
cbctgbhm,yu1ax8d9,5,0,5,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,25.0,4.0,100.0,27.0,male,bachelor,1.0,3.0
cbctgbhm,vggaf8ph,10,0,10,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,25.0,4.0,75.0,29.0,female,graduate,1.0,3.0
cbctgbhm,6to4pizj,15,0,15,0.0,15.3352032889933,8.30613918663683,0,,,7.0,2.0,0.0,44.0,male,highschool,0.0,3.0
cbctgbhm,da9dmo4v,5,3,2,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,10.0,2.0,10.0,25.0,female,bachelor,1.0,3.0
cbctgbhm,wkz87lkk,10,3,7,0.0,15.3352032889933,8.30613918663683,0,,,15.0,4.0,20.0,39.0,male,graduate,0.0,3.0
cbctgbhm,fbow9q62,15,3,12,0.0,15.3352032889933,8.30613918663683,0,,,20.0,3.0,30.0,60.0,female,graduate,0.0,3.0
cbctgbhm,yvei4il3,15,6,9,1.0,15.3352032889933,8.30613918663683,0,1.0,4.0,18.0,4.0,85.0,22.0,male,highschool,1.0,3.0
cbctgbhm,dbz7q5ya,15,9,6,1.0,14.5282644745692,7.35487993020429,1,1.0,4.0,20.0,4.0,55.0,28.0,female,graduate,1.0,3.0
cbctgbhm,47fiibl2,5,0,5,1.0,15.6552619854883,-10.6145146455845,0,1.0,4.0,2.0,4.0,40.0,31.0,male,graduate,1.0,3.0
cbctgbhm,llwpnnyk,10,0,10,0.0,15.3352032889933,8.30613918663683,0,,,22.0,2.0,50.0,36.0,male,bachelor,0.0,3.0
cbctgbhm,r9nr06kv,15,0,15,1.0,15.3352032889933,8.30613918663683,0,1.0,2.0,5.0,2.0,50.0,24.0,male,bachelor,0.0,3.0
cbctgbhm,mfj4xvdo,5,0,5,1.0,14.5282644745692,7.35487993020429,1,1.0,5.0,25.0,5.0,100.0,58.0,male,bachelor,1.0,3.0
cbctgbhm,vsb7udny,10,0,10,1.0,15.6552619854883,-10.6145146455845,0,1.0,4.0,39.0,4.0,60.0,27.0,male,graduate,1.0,3.0
cbctgbhm,6ski6at5,5,3,2,1.0,15.6552619854883,-10.6145146455845,0,1.0,3.0,0.0,2.0,48.0,21.0,female,highschool,0.0,3.0
cbctgbhm,4gz1mj4b,10,3,7,0.0,15.1098174886843,-18.5046274258981,1,,,20.0,3.0,60.0,24.0,male,bachelor,0.0,3.0
cbctgbhm,axj7kzey,10,6,4,0.0,14.5282644745692,7.35487993020429,1,,,-15.0,5.0,0.0,24.0,male,graduate,0.0,3.0
cbctgbhm,mn7tcdyf,15,6,9,1.0,15.3352032889933,8.30613918663683,0,1.0,2.0,10.0,2.0,2.0,21.0,female,highschool,1.0,3.0
cbctgbhm,28u5p6l8,15,9,6,1.0,15.6552619854883,-10.6145146455845,0,0.0,4.0,17.0,2.0,30.0,18.0,male,highschool,0.0,3.0
cbctgbhm,l36zgvpp,5,0,5,1.0,15.1098174886843,-18.5046274258981,1,1.0,4.0,15.0,4.0,100.0,32.0,female,some_college,1.0,3.0
cbctgbhm,f4al4mc6,10,0,10,0.0,14.5282644745692,7.35487993020429,1,,,20.0,4.0,100.0,34.0,male,bachelor,0.0,3.0
cbctgbhm,hue10roo,5,0,5,0.0,15.6552619854883,-10.6145146455845,0,,,4.0,1.0,200.0,33.0,female,bachelor,0.0,1.0
cbctgbhm,m6k10uu2,10,0,10,1.0,15.6552619854883,-10.6145146455845,0,1.0,4.0,22.0,3.0,100.0,28.0,male,bachelor,1.0,1.0
cbctgbhm,jqozulsz,15,0,15,1.0,15.1098174886843,-18.5046274258981,1,1.0,5.0,-3.0,4.0,0.0,18.0,male,some_college,0.0,3.0
cbctgbhm,r91ij4n0,10,3,7,1.0,15.1098174886843,-18.5046274258981,1,0.0,5.0,15.0,5.0,20.0,28.0,male,bachelor,0.0,3.0
cbctgbhm,19qqiuwd,15,3,12,0.0,15.6552619854883,-10.6145146455845,0,,,5.0,4.0,50.0,30.0,male,bachelor,1.0,3.0
cbctgbhm,p7cxrh5l,10,6,4,1.0,15.1098174886843,-18.5046274258981,1,1.0,3.0,8.0,3.0,5.0,45.0,female,graduate,0.0,3.0
