session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9vfoiax5,30,92y585sb,16,main,RoundFeedback,1787599422,4,0,0
9vfoiax5,26,4zd5ned9,20,main,DataFeeDecision,1787599423,6,0,0
9vfoiax5,19,y3uiqp3t,39,main,Trade,1787599423,12,0,0
9vfoiax5,12,y7r9sa4u,19,main,RoundFeedback,1787599424,5,0,0
9vfoiax5,11,454urtzl,48,main,Trade,1787599425,15,0,0
9vfoiax5,28,sp03734d,32,main,DataFeeDecision,1787599425,10,0,0
9vfoiax5,18,u4dpd5wy,16,main,RoundFeedback,1787599425,4,0,0
9vfoiax5,2,ttbhrq7x,17,main,DataFeeDecision,1787599426,5,0,0
9vfoiax5,23,f291tr7u,27,main,Trade,1787599426,8,0,0
9vfoiax5,19,y3uiqp3t,40,main,RoundFeedback,1787599426,12,0,0
9vfoiax5,22,4yux8e22,18,main,Trade,1787599427,5,0,0
9vfoiax5,34,mrwqmc94,31,main,RoundFeedback,1787599428,9,0,0
9vfoiax5,21,cuq5iz33,65,post_exp,HoltLaury,1787599428,1,0,0
9vfoiax5,14,qgszrtu9,42,main,Trade,1787599428,13,0,0
9vfoiax5,36,zy0t07g5,39,main,Trade,1787599430,12,0,0
9vfoiax5,8,f0dtgw15,27,main,Trade,1787599431,8,0,0
9vfoiax5,4,4tucoz6l,42,main,Trade,1787599431,13,0,0
9vfoiax5,19,y3uiqp3t,41,main,DataFeeDecision,1787599431,13,0,0
9vfoiax5,34,mrwqmc94,32,main,DataFeeDecision,1787599431,10,0,0
9vfoiax5,29,m7hitpc7,33,main,Trade,1787599432,10,0,0
9vfoiax5,22,4yux8e22,19,main,RoundFeedback,1787599434,5,0,0
9vfoiax5,12,y7r9sa4u,20,main,DataFeeDecision,1787599434,6,0,0
9vfoiax5,18,u4dpd5wy,17,main,DataFeeDecision,1787599434,5,0,0
9vfoiax5,30,92y585sb,17,main,DataFeeDecision,1787599435,5,0,0
9vfoiax5,23,f291tr7u,28,main,RoundFeedback,1787599437,8,0,0
9vfoiax5,17,wel7w6gg,48,main,Trade,1787599437,15,0,0
9vfoiax5,27,mknb67le,14,main,DataFeeDecision,1787599438,4,0,0
9vfoiax5,11,454urtzl,49,main,RoundFeedback,1787599439,15,0,0
9vfoiax5,20,atqtlu6a,28,main,RoundFeedback,1787599440,8,0,0
9vfoiax5,9,gtr4o4u4,33,main,Trade,1787599440,10,0,0
9vfoiax5,5,47cbw4kl,42,main,Trade,1787599440,13,0,0
9vfoiax5,15,0z4ddbix,16,main,RoundFeedback,1787599441,4,0,0
9vfoiax5,23,f291tr7u,29,main,DataFeeDecision,1787599441,9,0,0
9vfoiax5,14,qgszrtu9,43,main,RoundFeedback,1787599442,13,0,0
9vfoiax5,8,f0dtgw15,28,main,RoundFeedback,1787599442,8,0,0
9vfoiax5,36,zy0t07g5,40,main,RoundFeedback,1787599444,12,0,0
9vfoiax5,20,atqtlu6a,29,main,DataFeeDecision,1787599444,9,0,0
9vfoiax5,16,t6rthajw,45,main,Trade,1787599444,14,0,0
9vfoiax5,4,4tucoz6l,43,main,RoundFeedback,1787599445,13,0,0
9vfoiax5,14,qgszrtu9,44,main,DataFeeDecision,1787599445,14,0,0
9vfoiax5,15,0z4ddbix,17,main,DataFeeDecision,1787599445,5,0,0
9vfoiax5,22,4yux8e22,20,main,DataFeeDecision,1787599446,6,0,0
9vfoiax5,11,454urtzl,50,main,DataFeeDecision,1787599446,16,0,0
9vfoiax5,9,gtr4o4u4,34,main,RoundFeedback,1787599447,10,0,0
9vfoiax5,36,zy0t07g5,41,main,DataFeeDecision,1787599448,13,0,0
9vfoiax5,29,m7hitpc7,34,main,RoundFeedback,1787599449,10,0,0
9vfoiax5,17,wel7w6gg,49,main,RoundFeedback,1787599449,15,0,0
9vfoiax5,4,4tucoz6l,44,main,DataFeeDecision,1787599450,14,0,0
9vfoiax5,8,f0dtgw15,29,main,DataFeeDecision,1787599451,9,0,0
9vfoiax5,9,gtr4o4u4,35,main,DataFeeDecision,1787599451,11,0,0
9vfoiax5,5,47cbw4kl,43,main,RoundFeedback,1787599452,13,0,0
9vfoiax5,10,edlvyy4x,18,main,Trade,1787599452,5,0,0
9vfoiax5,17,wel7w6gg,50,main,DataFeeDecision,1787599452,16,0,0
9vfoiax5,37,zs0yllk7,9,main,Trade,1787599454,2,0,0
9vfoiax5,5,47cbw4kl,44,main,DataFeeDecision,1787599455,14,0,0
9vfoiax5,16,t6rthajw,46,main,RoundFeedback,1787599457,14,0,0
9vfoiax5,29,m7hitpc7,35,main,DataFeeDecision,1787599458,11,0,0
9vfoiax5,32,8ygvklh3,45,main,Trade,1787599458,14,0,0
9vfoiax5,16,t6rthajw,47,main,DataFeeDecision,1787599461,15,0,0
9vfoiax5,10,edlvyy4x,19,main,RoundFeedback,1787599462,5,0,0
9vfoiax5,24,w3cukoe0,18,main,Trade,1787599462,5,0,0
9vfoiax5,2,ttbhrq7x,18,main,Trade,1787599464,5,0,0
9vfoiax5,32,8ygvklh3,46,main,RoundFeedback,1787599465,14,0,0
9vfoiax5,7,2am1bt7m,27,main,Trade,1787599465,8,0,0
9vfoiax5,10,edlvyy4x,20,main,DataFeeDecision,1787599465,6,0,0
