participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.inner_round_number,player.session_name,player.condition,player.block_order,player.trade_payoff,player.payable_round,player.data_available,player.pay_for_data,player.ack_brokerage_fee,player.round_type,player.investment_amount,player.return_forecast,player.telemetry_payload,player.imbalance_informative,player.realized_return,player.imbalance_was_informative,player.investment_payoff,player.cumulative_bonuses,player.round_payoff,player.self_assesment,subsession.training,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,4phk9rhl,5c8cfc3772503f0001e9c965,0,9,52,main,Trade,2026-01-13 15:39:03.853931,1,,,0.0,19,,0.0,1,,treatment,,0.0,14,1,,,training,100.0,10.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/4phk9rhl/main/Trade/6""},""ts"":""2026-01-13T15:40:49.580Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:41:21.142Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:41:22.664Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:41:24.263Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T15:41:26.582Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T15:41:26.582Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:41:34.421Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:41:36.599Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:41:37.479Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:41:39.391Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:41:40.543Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T15:41:42.365Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T15:41:42.367Z""}]",0,29.7625447699681,1,0.0,0.0,0.0,,1,4pnyq9ay,,,,,0
20,ynavroxb,66e8c6e99be9621d5b1ed1fa,0,52,52,post_exp,FinalForProlific,2026-01-13 15:39:39.270008,1,,,112.46,20,,0.0,1,,treatment,,0.0,3,1,,,training,50.0,15.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/ynavroxb/main/Trade/6""},""ts"":""2026-01-13T15:45:17.035Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T15:45:26.109Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T15:45:26.137Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T15:45:34.881Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T15:45:34.904Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T15:45:37.262Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T15:45:37.287Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T15:45:50.690Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T15:45:50.696Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:45:52.483Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:45:56.284Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:45:57.205Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T15:45:58.205Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T15:45:58.232Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T15:46:02.174Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T15:46:02.200Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-13T15:46:05.907Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T15:46:06.714Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T15:46:06.714Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T15:46:09.630Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T15:46:09.657Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T15:46:13.610Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T15:46:13.637Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:46:14.889Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:46:15.685Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:46:16.261Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T15:46:17.977Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T15:46:17.978Z""}]",1,29.7625447699681,1,0.0,0.0,0.0,,1,4pnyq9ay,,,,,0
21,nasyklay,5b826da908ee760001522a91,0,52,52,post_exp,FinalForProlific,2026-01-13 15:40:57.908129,1,,,115.21,21,,0.0,1,,control,,0.0,7,1,,,training,20.0,5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/nasyklay/main/Trade/6""},""ts"":""2026-01-13T15:48:34.975Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:48:45.871Z""},{""type"":""click"",""detail"":{""tag"":""LABEL"",""name"":null,""id"":null,""type"":null},""ts"":""2026-01-13T15:48:47.716Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T15:48:47.718Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-13T15:48:47.718Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:48:48.712Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T15:48:59.397Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:49:01.365Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T15:49:02.162Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T15:49:04.134Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T15:49:04.135Z""}]",0,29.7625447699681,1,0.0,0.0,0.0,,1,4pnyq9ay,,,,,0
22,gjpfewwp,66e9236f775eae67be04229d,0,52,52,post_exp,FinalForProlific,2026-01-13 15:42:30.599968,1,,,115.33,22,,0.0,1,,treatment,,0.0,13,1,,,training,5.0,6.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/gjpfewwp/main/Trade/6""},""ts"":""2026-01-13T15:54:42.513Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:00:38.436Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T16:00:39.028Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:03:30.878Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T16:03:30.893Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:03:32.703Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:03:34.378Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:03:37.195Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:03:37.814Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T16:03:43.274Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T16:03:43.274Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:03:43.824Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:03:56.726Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:03:58.163Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T16:03:59.466Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T16:03:59.468Z""}]",1,29.7625447699681,1,0.0,0.0,0.0,,1,4pnyq9ay,,,,,0
23,x2quip9k,66faa830ac165a79e559da2a,0,52,52,post_exp,FinalForProlific,2026-01-13 16:14:34.973346,1,,,110.21,23,,0.0,1,,treatment,,0.0,12,1,,,training,75.0,11.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/x2quip9k/main/Trade/6""},""ts"":""2026-01-13T16:21:28.779Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:22:01.525Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-13T16:22:01.529Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-13T16:22:03.644Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:22:03.686Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:24:31.698Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:24:35.775Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:24:37.029Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:24:40.980Z""},{""type"":""copy"",""detail"":{""types"":[],""hasImage"":false,""hasFiles"":false},""ts"":""2026-01-13T16:24:46.164Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:24:47.333Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:24:50.121Z""},{""type"":""right-click"",""detail"":{""x"":227.5391845703125,""y"":494.737060546875,""target"":""IMG""},""ts"":""2026-01-13T16:24:50.459Z""},{""type"":""contextmenu"",""detail"":{""x"":227,""y"":494,""target"":""IMG""},""ts"":""2026-01-13T16:24:50.461Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:24:52.790Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:24:59.896Z""},{""type"":""copy"",""detail"":{""types"":[],""hasImage"":false,""hasFiles"":false},""ts"":""2026-01-13T16:25:01.629Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:25:02.635Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:25:18.998Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:25:19.002Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-13T16:25:19.973Z""},{""type"":""copy"",""detail"":{""types"":[],""hasImage"":false,""hasFiles"":false},""ts"":""2026-01-13T16:25:23.525Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:25:24.514Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:25:27.829Z""},{""type"":""right-click"",""detail"":{""x"":185.7169189453125,""y"":573.4276733398438,""target"":""LABEL""},""ts"":""2026-01-13T16:25:27.833Z""},{""type"":""contextmenu"",""detail"":{""x"":185,""y"":573,""target"":""LABEL""},""ts"":""2026-01-13T16:25:27.833Z""},{""type"":""copy"",""detail"":{""types"":[],""hasImage"":false,""hasFiles"":false},""ts"":""2026-01-13T16:25:29.040Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:25:30.086Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:25:35.350Z""},{""type"":""copy"",""detail"":{""types"":[],""hasImage"":false,""hasFiles"":false},""ts"":""2026-01-13T16:25:38.462Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-13T16:25:39.241Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-13T16:25:41.407Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T16:25:41.431Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-13T16:25:41.431Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:25:42.274Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:25:44.925Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:25:46.611Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-13T16:25:47.197Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-13T16:25:48.671Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-13T16:25:48.673Z""}]",1,29.7625447699681,1,0.0,0.0,0.0,,1,4pnyq9ay,,,,,0
24,38z77ico,,0,0,52,,,,0,,,0.0,24,,0.0,1,,treatment,,0.0,5,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
25,lgiwpk7i,,0,0,52,,,,0,,,0.0,25,,0.0,1,,control,,0.0,14,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
26,jgarufcq,,0,0,52,,,,0,,,0.0,26,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
27,zgisca8d,,0,0,52,,,,0,,,0.0,27,,0.0,1,,treatment,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
28,5oburcgm,,0,0,52,,,,0,,,0.0,28,,0.0,1,,treatment,,0.0,6,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
29,z7ietb1x,,0,0,52,,,,0,,,0.0,29,,0.0,1,,control,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
30,hnfk1zjs,,0,0,52,,,,0,,,0.0,30,,0.0,1,,treatment,,0.0,6,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
31,krnljf26,,0,0,52,,,,0,,,0.0,31,,0.0,1,,treatment,,0.0,14,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
32,9uzqb6dc,,0,0,52,,,,0,,,0.0,32,,0.0,1,,treatment,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
33,wwo0074q,,0,0,52,,,,0,,,0.0,33,,0.0,1,,control,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
34,6v84q6j5,,0,0,52,,,,0,,,0.0,34,,0.0,1,,treatment,,0.0,4,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
35,sj1vg6e8,,0,0,52,,,,0,,,0.0,35,,0.0,1,,treatment,,0.0,6,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
36,mu8a9r42,,0,0,52,,,,0,,,0.0,36,,0.0,1,,treatment,,0.0,4,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
37,529dgch2,,0,0,52,,,,0,,,0.0,37,,0.0,1,,control,,0.0,3,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
38,ndsr2beh,,0,0,52,,,,0,,,0.0,38,,0.0,1,,treatment,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
39,zug74087,,0,0,52,,,,0,,,0.0,39,,0.0,1,,treatment,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
40,nm8h5pcd,,0,0,52,,,,0,,,0.0,40,,0.0,1,,treatment,,0.0,5,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
41,08epvjnd,,0,0,52,,,,0,,,0.0,41,,0.0,1,,control,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
42,v3fezz6w,,0,0,52,,,,0,,,0.0,42,,0.0,1,,treatment,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
43,1gkl8bly,,0,0,52,,,,0,,,0.0,43,,0.0,1,,treatment,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
44,t83zwlpl,,0,0,52,,,,0,,,0.0,44,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
45,8dkn4djx,,0,0,52,,,,0,,,0.0,45,,0.0,1,,control,,0.0,11,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
46,8mlria88,,0,0,52,,,,0,,,0.0,46,,0.0,1,,treatment,,0.0,14,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
47,dhrfg6h1,,0,0,52,,,,0,,,0.0,47,,0.0,1,,treatment,,0.0,10,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
48,aizaiccw,,0,0,52,,,,0,,,0.0,48,,0.0,1,,treatment,,0.0,5,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
49,n0xuc51m,,0,0,52,,,,0,,,0.0,49,,0.0,1,,control,,0.0,3,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
50,grm1gijl,,0,0,52,,,,0,,,0.0,50,,0.0,1,,treatment,,0.0,9,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
51,1nq6xl1g,,0,0,52,,,,0,,,0.0,51,,0.0,1,,treatment,,0.0,3,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
52,pjw7p9xa,,0,0,52,,,,0,,,0.0,52,,0.0,1,,treatment,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
53,4ublzn4i,,0,0,52,,,,0,,,0.0,53,,0.0,1,,control,,0.0,3,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
54,ilkjhr3q,,0,0,52,,,,0,,,0.0,54,,0.0,1,,treatment,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
55,drr2l1y2,,0,0,52,,,,0,,,0.0,55,,0.0,1,,treatment,,0.0,4,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
56,sl9rwc5a,,0,0,52,,,,0,,,0.0,56,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
57,x2hsj5c7,,0,0,52,,,,0,,,0.0,57,,0.0,1,,control,,0.0,10,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
58,rflqbjbn,,0,0,52,,,,0,,,0.0,58,,0.0,1,,treatment,,0.0,6,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
59,4towf002,,0,0,52,,,,0,,,0.0,59,,0.0,1,,treatment,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
60,umgvbobn,,0,0,52,,,,0,,,0.0,60,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
61,3wf5h1tk,,0,0,52,,,,0,,,0.0,61,,0.0,1,,control,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
62,rf8acz5y,,0,0,52,,,,0,,,0.0,62,,0.0,1,,treatment,,0.0,13,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
63,fo6e43rt,,0,0,52,,,,0,,,0.0,63,,0.0,1,,treatment,,0.0,5,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
64,520qxzdd,,0,0,52,,,,0,,,0.0,64,,0.0,1,,treatment,,0.0,10,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
65,cl27subt,,0,0,52,,,,0,,,0.0,65,,0.0,1,,control,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
66,3lb9k5cs,,0,0,52,,,,0,,,0.0,66,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
67,4rgajsff,,0,0,52,,,,0,,,0.0,67,,0.0,1,,treatment,,0.0,12,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
68,pzjrs995,,0,0,52,,,,0,,,0.0,68,,0.0,1,,treatment,,0.0,12,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
69,cabysv2o,,0,0,52,,,,0,,,0.0,69,,0.0,1,,control,,0.0,11,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
70,t6n91ndd,,0,0,52,,,,0,,,0.0,70,,0.0,1,,treatment,,0.0,8,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
71,1xy6a3bl,,0,0,52,,,,0,,,0.0,71,,0.0,1,,treatment,,0.0,14,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
72,np778ny0,,0,0,52,,,,0,,,0.0,72,,0.0,1,,treatment,,0.0,7,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
73,3nirtiy3,,0,0,52,,,,0,,,0.0,73,,0.0,1,,control,,0.0,12,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
74,rrcku73e,,0,0,52,,,,0,,,0.0,74,,0.0,1,,treatment,,0.0,11,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
75,rq5o6yy9,,0,0,52,,,,0,,,0.0,75,,0.0,1,,treatment,,0.0,10,1,,,training,,,,,,,0.0,0.0,,,1,4pnyq9ay,,,,,0
