,participant.id_in_session,participant_code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,round_number,player.session_name,player.condition,player.block_order,player.trade_payoff,player.payable_round,data_available,pay_for_data,player.ack_brokerage_fee,player.round_type,investment_amount,return_forecast,player.telemetry_payload,belief_informative,player.realized_return,informative,player.investment_payoff,player.cumulative_bonuses,player.round_payoff,player.self_assesment,subsession.training,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,treated,paid_round,fin_quiz,gender_female,finance_course,age,trading_experience,risk_aversion,self_literacy,overconfidence,paid_dummy,investment_share,last_imbalance_1,last_return_1,last_imbalance_2,last_return_2,last_imbalance_3,last_return_3,next_return,imb_difference,return_difference
77,59,y051d37n,5c8d7182d169ac0017d98627,0,52,52,post_exp,FinalForProlific,2026-01-18 03:56:03.175258,1,,,106.64,59,,100.71,-1.3021788336862508,,treatment,,0.0,6,1,0.0,,free_data,10.0,19.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/y051d37n/main/Trade/15""},""ts"":""2026-01-18T04:02:30.498Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T04:02:37.696Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T04:02:56.506Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-18T04:03:01.768Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-1"",""type"":""radio""},""ts"":""2026-01-18T04:03:01.768Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T04:03:02.424Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T04:03:03.161Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T04:03:05.328Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T04:03:05.329Z""}]",0.0,-2.86297242693207,0.0,99.71,1.0,100.71,,0,8aeypvgw,,,,,0,1,0,-3.8360963861595003,0,0.0,-0.7329879835827707,0.0,0.992700271618988,2.0,1.0850669886936324,0,0.1,0.5764808232005976,0.11718105882654482,6.85983014535264,-1.74472968875482,10.7892074916721,31.771128632246,-2.86297242693207,-0.3937742972581057,0.840885447213763
78,3,60pk8peb,62c35e9517e15b36b957a678,0,52,52,post_exp,FinalForProlific,2026-01-18 00:04:04.823937,1,,,103.17,3,,102.5,-1.0128057595337505,,treatment,,0.0,12,0,0.0,,paid_data,21.0,3.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/60pk8peb/main/Trade/18""},""ts"":""2026-01-18T00:35:31.141Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:35:39.226Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:35:41.774Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:35:42.543Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:35:46.237Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:35:47.140Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:35:47.733Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:35:48.591Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:35:48.593Z""}]",,11.8936778560018,1.0,102.5,0.0,102.5,,0,8aeypvgw,,,,,0,1,1,1.069076042044451,0,0.0,-0.1569369738149511,1.0,0.13236003621586498,4.0,-1.8228340551471687,0,0.21,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
79,7,bfx7fhgd,695fe9944e704fd2353901e3,0,52,52,post_exp,FinalForProlific,2026-01-18 00:08:18.754754,1,,,109.89,7,,102.97,-1.0128057595337505,,treatment,,0.0,6,0,0.0,,paid_data,25.0,22.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/bfx7fhgd/main/Trade/18""},""ts"":""2026-01-18T00:17:22.787Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:28.602Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:29.671Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:30.703Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:32.475Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:33.309Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:17:34.677Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:17:34.679Z""}]",,11.8936778560018,1.0,102.97,0.0,102.97,,0,8aeypvgw,,,,,0,1,1,0.5785587992240557,0,0.0,-0.6609816073617933,1.0,0.13236003621586498,7.0,-0.062788686506684,0,0.25,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
80,9,rojsnrer,5e2f8227b9a45e53a411f373,0,52,52,post_exp,FinalForProlific,2026-01-18 00:08:41.945634,1,,,131.3,9,,109.14,-1.0128057595337505,,control,,0.0,8,1,-1.0,,free_data,60.0,12.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/rojsnrer/main/Trade/18""},""ts"":""2026-01-18T00:19:23.737Z""},{""type"":""window-blur"",""detail"":{},""ts"":""2026-01-18T00:19:48.472Z""},{""type"":""visibilitychange"",""detail"":{""state"":""hidden""},""ts"":""2026-01-18T00:19:48.472Z""},{""type"":""window-focus"",""detail"":{},""ts"":""2026-01-18T00:20:32.394Z""},{""type"":""visibilitychange"",""detail"":{""state"":""visible""},""ts"":""2026-01-18T00:20:32.395Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:20:33.367Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:20:33.866Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:20:36.015Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:20:36.016Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:20:36.851Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:20:37.356Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:20:38.967Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:20:38.969Z""}]",1.0,11.8936778560018,1.0,107.14,4.0,109.14,,0,8aeypvgw,,,,,0,0,0,1.069076042044451,1,1.0,-0.5889752311408158,1.0,-0.727980199187258,8.0,0.013735025173337322,0,0.6,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
81,10,t1xmvuwr,696a7f209973326afa1f7edc,0,52,52,post_exp,FinalForProlific,2026-01-18 00:09:07.330000,1,,,109.58,10,,100.59,-1.0128057595337505,,treatment,,0.0,12,0,0.0,,paid_data,5.0,1.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/t1xmvuwr/main/Trade/18""},""ts"":""2026-01-18T00:19:35.472Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:47.440Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:48.255Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:50.119Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:50.642Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:51.205Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:52.758Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:19:53.717Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:19:53.718Z""}]",,11.8936778560018,1.0,100.59,0.0,100.59,,0,8aeypvgw,,,,,0,1,1,-1.3835101720575245,1,0.0,-0.08493059759397363,0.0,-2.448660669993504,5.0,0.5494010069334845,0,0.05,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
82,11,9rz711g6,558a327cfdf99b2d75651681,0,52,52,post_exp,FinalForProlific,2026-01-18 00:09:52.521585,1,,,105.06,11,,108.14,-1.0128057595337505,,treatment,,0.0,10,0,0.0,,paid_data,60.0,12.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/9rz711g6/main/Trade/18""},""ts"":""2026-01-18T00:18:45.887Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:18:53.791Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:09.379Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:19:09.933Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:11.793Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:19:12.763Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:19:15.479Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:19:15.479Z""}]",,11.8936778560018,1.0,107.14,1.0,108.14,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,0,1.0,1.3551969268255757,1.0,-0.727980199187258,7.0,0.31982987189342105,0,0.6,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
83,12,vjcglkcl,676f3d0f406358d0f37a55e6,0,52,52,post_exp,FinalForProlific,2026-01-18 00:10:29.001682,1,,,112.56,12,,101.19,-1.0128057595337505,,treatment,,0.0,3,0,0.0,,paid_data,10.0,0.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/vjcglkcl/main/Trade/18""},""ts"":""2026-01-18T00:17:20.060Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:24.006Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:17:24.946Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:25.809Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:17:27.321Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:17:28.769Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:17:28.770Z""}]",,11.8936778560018,1.0,101.19,0.0,101.19,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,0,0.0,0.7071395408367784,0.0,1.853040507022111,2.0,-1.9758814785072107,0,0.1,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
84,13,rojuj1nc,676039cccf8fb8b221348fad,0,52,52,post_exp,FinalForProlific,2026-01-18 00:10:57.887971,1,,,113.35,13,,109.14,-1.0128057595337505,,control,,0.0,8,1,-1.0,,free_data,60.0,12.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/rojuj1nc/main/Trade/18""},""ts"":""2026-01-18T00:24:13.143Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:24.001Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:25.954Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:27.067Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:28.269Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:24:28.822Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:24:35.976Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:24:35.977Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:24:37.152Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:24:38.861Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:24:41.337Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:24:41.341Z""}]",1.0,11.8936778560018,1.0,107.14,2.0,109.14,,0,8aeypvgw,,,,,0,0,0,-0.40247568641673437,1,0.0,0.13108853106895876,0.0,0.13236003621586498,5.0,-0.2158361098667261,0,0.6,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
85,14,vx7ki930,670f6171756d8d3b2a73e819,0,52,52,post_exp,FinalForProlific,2026-01-18 00:12:26.359962,1,,,103.39,14,,100.0,-1.0128057595337505,,treatment,,0.0,4,0,0.0,,paid_data,0.0,5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/vx7ki930/main/Trade/18""},""ts"":""2026-01-18T00:22:54.311Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:59.922Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:23:00.872Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:23:06.160Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:23:07.274Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:23:07.275Z""}]",,11.8936778560018,1.0,100.0,0.0,100.0,,0,8aeypvgw,,,,,0,1,1,-0.40247568641673437,0,0.0,0.4191140359528686,1.0,0.992700271618988,5.0,-0.2158361098667261,0,0.0,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
86,15,g3nbp6cl,676cda38d41e0a0ffae1fa4a,0,52,52,post_exp,FinalForProlific,2026-01-18 00:13:15.790315,1,,,111.49,15,,100.0,-1.0128057595337505,,treatment,,0.0,4,0,0.0,,paid_data,0.0,-3.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/g3nbp6cl/main/Trade/18""},""ts"":""2026-01-18T00:21:19.670Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:35.531Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:37.460Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:38.243Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:38.774Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:39.535Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:40.592Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:40.592Z""}]",,11.8936778560018,1.0,100.0,1.0,100.0,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,1,1.0,-1.3090389933505904,0.0,0.5625301539174266,3.0,-1.516739208427085,0,0.0,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
87,16,uml72ity,5ebc74759921f30c68adcc7a,0,52,52,post_exp,FinalForProlific,2026-01-18 00:13:21.663825,1,,,116.25,16,,105.51,-1.0128057595337505,,treatment,,0.0,7,1,1.0,,paid_data,80.0,5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/uml72ity/main/Trade/18""},""ts"":""2026-01-18T00:25:14.686Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:25:28.128Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:25:28.721Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:25:30.021Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:25:30.021Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:25:36.098Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:25:36.574Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:25:37.649Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:25:37.650Z""}]",1.0,11.8936778560018,1.0,104.51,1.0,105.51,,0,8aeypvgw,,,,,0,1,1,1.069076042044451,0,0.0,1.1391777981626432,1.0,-0.727980199187258,5.0,-1.3636917850670423,1,0.8421052631578947,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
88,19,0toa9yae,5b4991de56e0140001acb76b,0,52,52,post_exp,FinalForProlific,2026-01-18 00:14:41.343956,1,,,133.61,19,,100.59,-1.0128057595337505,,treatment,,0.0,11,0,0.0,,paid_data,5.0,-5.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/0toa9yae/main/Trade/18""},""ts"":""2026-01-18T00:22:46.060Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:50.117Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:22:51.452Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:52.367Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:22:53.340Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:22:54.919Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:22:54.920Z""}]",,11.8936778560018,1.0,100.59,0.0,100.59,,0,8aeypvgw,,,,,0,1,1,0.5785587992240557,0,0.0,-0.8049943598037482,1.0,1.853040507022111,8.0,0.39635358357344286,0,0.05,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
89,20,5ef3irda,6115e0d61efe01b04db0ab53,0,52,52,post_exp,FinalForProlific,2026-01-18 00:16:13.053227,1,,,114.05,20,,101.95,-1.0128057595337505,,treatment,,0.0,5,1,1.0,,paid_data,50.0,20.0,"[{""type"":""page-load"",""detail"":{""path"":""/p/5ef3irda/main/Trade/18""},""ts"":""2026-01-18T00:23:14.217Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:23:16.539Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:23:21.039Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""investment_amount"",""id"":""id_investment_amount"",""type"":""text""},""ts"":""2026-01-18T00:23:23.598Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:23:26.622Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""imbalance_informative"",""id"":""id_imbalance_informative-0"",""type"":""radio""},""ts"":""2026-01-18T00:23:26.622Z""},{""type"":""click"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:23:27.421Z""},{""type"":""input"",""detail"":{""tag"":""INPUT"",""name"":""return_forecast"",""id"":""id_return_forecast"",""type"":""text""},""ts"":""2026-01-18T00:23:27.702Z""},{""type"":""click"",""detail"":{""tag"":""BUTTON"",""name"":null,""id"":null,""type"":""submit""},""ts"":""2026-01-18T00:23:29.072Z""},{""type"":""form-submit"",""detail"":{},""ts"":""2026-01-18T00:23:29.073Z""}]",1.0,11.8936778560018,1.0,100.95,2.0,101.95,,0,8aeypvgw,,,,,0,1,1,0.088041556403661,1,1.0,-1.0210134884666806,1.0,0.13236003621586498,4.0,-1.0575969383469581,1,0.5263157894736842,0.4014988391548264,-1.361250207922798,-21.3210976385385,12.5154811784306,-2.3943798839803,38.8839715884096,11.8936778560018,2.0580612055964296,-1.5392532422722467
